yq,Dollarpeg_Argentina,TradeUS_Argentina,Vuln_Argentina,Dollarpeg_Australia,TradeUS_Australia,Vuln_Australia,Dollarpeg_Austria,TradeUS_Austria,Vuln_Austria,Dollarpeg_Belgium,TradeUS_Belgium,Vuln_Belgium,Dollarpeg_Botswana,TradeUS_Botswana,Vuln_Botswana,Dollarpeg_Brazil,TradeUS_Brazil,Vuln_Brazil,Dollarpeg_Canada,TradeUS_Canada,Vuln_Canada,Dollarpeg_Chile,TradeUS_Chile,Vuln_Chile,Dollarpeg_China,TradeUS_China,Vuln_China,Dollarpeg_Colombia,TradeUS_Colombia,Vuln_Colombia,Dollarpeg_CzechRepublic,TradeUS_CzechRepublic,Vuln_CzechRepublic,Dollarpeg_Denmark,TradeUS_Denmark,Vuln_Denmark,Dollarpeg_Ecuador,TradeUS_Ecuador,Vuln_Ecuador,Dollarpeg_ElSalvador,TradeUS_ElSalvador,Vuln_ElSalvador,Dollarpeg_Finland,TradeUS_Finland,Vuln_Finland,Dollarpeg_France,TradeUS_France,Vuln_France,Dollarpeg_Germany,TradeUS_Germany,Vuln_Germany,Dollarpeg_Greece,TradeUS_Greece,Vuln_Greece,Dollarpeg_HongKong,TradeUS_HongKong,Vuln_HongKong,Dollarpeg_Hungary,TradeUS_Hungary,Vuln_Hungary,Dollarpeg_Iceland,TradeUS_Iceland,Vuln_Iceland,Dollarpeg_India,TradeUS_India,Vuln_India,Dollarpeg_Indonesia,TradeUS_Indonesia,Vuln_Indonesia,Dollarpeg_Ireland,TradeUS_Ireland,Vuln_Ireland,Dollarpeg_Israel,TradeUS_Israel,Vuln_Israel,Dollarpeg_Italy,TradeUS_Italy,Vuln_Italy,Dollarpeg_Japan,TradeUS_Japan,Vuln_Japan,Dollarpeg_Jordan,TradeUS_Jordan,Vuln_Jordan,Dollarpeg_Korea,TradeUS_Korea,Vuln_Korea,Dollarpeg_Luxembourg,TradeUS_Luxembourg,Vuln_Luxembourg,Dollarpeg_Malaysia,TradeUS_Malaysia,Vuln_Malaysia,Dollarpeg_Mexico,TradeUS_Mexico,Vuln_Mexico,Dollarpeg_Netherlands,TradeUS_Netherlands,Vuln_Netherlands,Dollarpeg_NewZealand,TradeUS_NewZealand,Vuln_NewZealand,Dollarpeg_Norway,TradeUS_Norway,Vuln_Norway,Dollarpeg_Peru,TradeUS_Peru,Vuln_Peru,Dollarpeg_Philippines,TradeUS_Philippines,Vuln_Philippines,Dollarpeg_Poland,TradeUS_Poland,Vuln_Poland,Dollarpeg_Portugal,TradeUS_Portugal,Vuln_Portugal,Dollarpeg_Singapore,TradeUS_Singapore,Vuln_Singapore,Dollarpeg_SouthAfrica,TradeUS_SouthAfrica,Vuln_SouthAfrica,Dollarpeg_Spain,TradeUS_Spain,Vuln_Spain,Dollarpeg_Sweden,TradeUS_Sweden,Vuln_Sweden,Dollarpeg_Switzerland,TradeUS_Switzerland,Vuln_Switzerland,Dollarpeg_Taiwan,TradeUS_Taiwan,Vuln_Taiwan,Dollarpeg_Thailand,TradeUS_Thailand,Vuln_Thailand,Dollarpeg_Turkey,TradeUS_Turkey,Vuln_Turkey,Dollarpeg_UK,TradeUS_UK,Vuln_UK,Dollarpeg_US,TradeUS_US,Vuln_US,Dollarpeg_Venezuela,TradeUS_Venezuela,Vuln_Venezuela,quarter
1967.5,.5886949,.3217454,.6680546,.9108236,.5443152,.4465683,.9108236,.4114263,.435885,.9108236,.6612077,.2555808,.5886949,.274344,.5481601,.122158,.3471707,.8047664,.9108236,.9692234,.4232365,.122158,.4310133,.662198,.122158,.2694943,.3646317,.3085751,.4885154,.55156,.5,.4114263,.3390988,.9108236,.5027608,.5077708,.5886949,.4886903,.4860541,.5886949,.5941766,.4219989,.9108236,.4305545,.4901701,.9108236,.4179673,.4233243,.9108236,.4770059,.4187793,.9108236,.4782898,.4242254,.5886949,.8787874,.4209623,.5,.4322181,.3581778,.9108236,.6739556,.4956322,.5886949,.2943621,.5370972,.122158,.3537625,.8180034,.9108236,.5930184,.4640227,.5886949,.4389041,.5360579,.9108236,.4538714,.4252476,.9108236,.5835516,.4483125,.5886949,.6469821,.3076814,.3085751,.5414224,.5855247,.9108236,.576358,.886568,.5886949,.4471776,.4042231,.5886949,.4613464,.4676527,.9108236,.6558719,.4613082,.9108236,.5666285,.5077814,.9108236,.4954414,.4600351,.5886949,.5327522,.5123449,.5886949,.6037257,.4616948,.5,.4114263,.3561917,.9108236,.4859459,.4191189,.5886949,.406148,.5147228,.5886949,.3905964,.4855387,.9108236,.4606927,.5061917,.9108236,.468264,.4674301,.9108236,.5714585,.4220692,.122158,.406148,.4266372,.5886949,.3317734,.4482229,.5886949,.2982843,.4868667,.9108236,.5,.4430547,0,0,0,.5886949,.7258234,.4346257,1967q3
1967.75,.5886949,.3217454,.6736668,.9108236,.5450271,.4476014,.9108236,.4114263,.4345098,.9108236,.6591826,.2539621,.5886949,.274344,.5514868,.122158,.3471707,.7762435,.9108236,.9706583,.4258284,.122158,.4288094,.6362197,.122158,.2694943,.3646317,.3085751,.4860537,.5493006,.5,.4114263,.3390988,.9108236,.5017669,.5216725,.5886949,.4709479,.48591,.5886949,.5927292,.4219989,.9108236,.4296699,.4854403,.9108236,.4175198,.4239747,.9108236,.4770059,.4169827,.9108236,.4734992,.4188224,.5886949,.8869525,.4220603,.5,.4322181,.3581778,.9108236,.6694374,.4755928,.5886949,.2948758,.5344537,.122158,.3537625,.8180034,.9108236,.6033528,.460018,.5886949,.4383089,.5324971,.9108236,.4535342,.420741,.9108236,.5834139,.4507698,.5886949,.6469821,.3076814,.3085751,.54869,.5775008,.9108236,.576358,.886639,.5886949,.4483832,.4079127,.5886949,.4580418,.4681041,.9108236,.6549402,.4570512,.9108236,.5696293,.5110286,.9108236,.4941649,.4569449,.5886949,.530109,.5123391,.5886949,.597415,.4611508,.5,.4114263,.3561917,.9108236,.4834354,.4257485,.5886949,.4072208,.5160365,.5886949,.3870511,.4810916,.9108236,.4614717,.5061461,.9108236,.4686807,.4677139,.9108236,.5724685,.4228368,.122158,.4072208,.4287677,.5886949,.3357584,.4508405,.5886949,.2966329,.4962178,.9108236,.5015339,.4410643,0,0,0,.5886949,.7217842,.4333796,1967q4
1968,.5886949,.3217454,.6778378,.9108236,.5453299,.4471636,.9108236,.4114263,.4334814,.9108236,.6604317,.2529269,.5886949,.274344,.551235,.122158,.3471707,.7435663,.9108236,.9728487,.4290329,.122158,.4291392,.6047986,.122158,.2694943,.3646317,.3085751,.487899,.5451528,.5,.4114263,.3390988,.9108236,.5015612,.5296893,.5886949,.4518785,.4860991,.5886949,.5885314,.4227194,.9108236,.4292851,.485339,.9108236,.4172489,.4256801,.9108236,.4770059,.4159744,.9108236,.4677733,.4134832,.5886949,.9006512,.420999,.5,.4322181,.3581295,.9108236,.670027,.4756153,.5886949,.2942939,.5287293,.122158,.3558362,.8180034,.9108236,.6125618,.4577126,.5886949,.4414689,.5305492,.9108236,.4542078,.418942,.9108236,.5839341,.4509161,.5886949,.6469821,.3076814,.3085751,.5573937,.5708948,.9108236,.576358,.8868463,.5886949,.4533686,.4109921,.5886949,.455531,.4681014,.9108236,.6545303,.4546197,.9108236,.5788456,.5113704,.9108236,.4936089,.4534625,.5886949,.5275719,.5185367,.5886949,.5901327,.4606996,.5,.4114263,.3561917,.9108236,.4815807,.4328302,.5886949,.416811,.5175633,.5886949,.3833148,.4766476,.9108236,.4632663,.5009945,.9108236,.470015,.4663521,.9108236,.5762517,.4239387,.122158,.416811,.4301414,.5886949,.3392065,.452356,.5886949,.2946205,.5003453,.9108236,.5061235,.4392331,0,0,0,.5886949,.715391,.4319378,1968q1
1968.25,.5886949,.3217454,.6777329,.9108236,.5449109,.4468787,.9108236,.4114263,.4337917,.9108236,.6625539,.2514395,.5886949,.274344,.550125,.122158,.3471707,.7307841,.9108236,.9746158,.430908,.122158,.4283779,.58661,.122158,.2694943,.3646317,.3085751,.491518,.5451926,.5,.4114263,.3390988,.9108236,.5011771,.5393366,.5886949,.450331,.4869319,.5886949,.5834963,.42461,.9108236,.4288957,.4909588,.9108236,.4169945,.4276724,.9108236,.4770059,.4147234,.9108236,.4649367,.4163498,.5886949,.9111851,.4216151,.5,.4322181,.3581295,.9108236,.6712379,.4793537,.5886949,.2938757,.5214382,.122158,.3572216,.8180034,.9108236,.6184317,.4573649,.5886949,.4433557,.5277421,.9108236,.4553134,.4155719,.9108236,.5831782,.4494652,.5886949,.6469821,.3076814,.3085751,.5600278,.5672086,.9108236,.576358,.8869433,.5886949,.4573637,.4121301,.5886949,.4548528,.4672811,.9108236,.655243,.45175,.9108236,.5830672,.5104818,.9108236,.4931341,.4513843,.5886949,.5252055,.5203339,.5886949,.5876109,.4613763,.5,.4114263,.3561917,.9108236,.4810105,.4345658,.5886949,.424529,.5185965,.5886949,.3805776,.4722072,.9108236,.4639229,.4920136,.9108236,.4713283,.4637887,.9108236,.5799658,.4240055,.122158,.424529,.4364744,.5886949,.3413171,.4534037,.5886949,.2939399,.5019317,.9108236,.5103273,.4393117,0,0,0,.5886949,.7087814,.4312762,1968q2
1968.5,.5886949,.3217454,.6698225,.9108236,.5444918,.4451577,.9108236,.4114263,.4303515,.9108236,.6646696,.2499749,.5886949,.274344,.5490146,.1321011,.3471707,.7176065,.9108236,.9762706,.4326936,.122158,.427617,.5852821,.122158,.2694943,.3646317,.3085751,.4951379,.5455368,.5,.4114263,.3390988,.9108236,.500793,.5321516,.5886949,.4487845,.4877647,.5886949,.5784438,.4252689,.9108236,.4285065,.4969282,.9108236,.4167402,.4293782,.9108236,.4770059,.4130644,.9108236,.4621024,.4219663,.5886949,.9192017,.4222315,.5,.4322181,.3581295,.9108236,.6724465,.4881277,.5886949,.2934577,.5157104,.122158,.3582127,.8180034,.9108236,.6242672,.4570172,.5886949,.4452442,.5235348,.9108236,.4564194,.4123975,.9108236,.5824218,.4480436,.5886949,.6469821,.3076814,.3085751,.5626586,.5633574,.9108236,.576358,.8863409,.5886949,.4606366,.411005,.5886949,.4541748,.4664611,.9108236,.6559551,.4501245,.9108236,.5872765,.5107552,.9108236,.4926592,.4484167,.5886949,.522838,.5221306,.5886949,.5850845,.463082,.5,.4114263,.3561917,.9108236,.4804403,.4309061,.5886949,.4308715,.5182499,.5886949,.3778479,.4761215,.9108236,.4645797,.4790315,.9108236,.472642,.460389,.9108236,.5836708,.4225475,.122158,.4308715,.4432696,.5886949,.3434339,.4539421,.5886949,.2932601,.503537,.9108236,.5145298,.4396261,0,0,0,.5886949,.7020822,.431774,1968q3
1968.75,.5886949,.3217454,.6559523,.9108236,.5440726,.44349,.9108236,.4114263,.4269809,.9108236,.6667787,.2490444,.5886949,.274344,.5479036,.1427218,.3471707,.7040452,.9108236,.97782,.4348654,.122158,.4268564,.5766183,.122158,.2694943,.3646317,.3085751,.4987583,.543643,.5,.4114263,.3390988,.9108236,.5004089,.5250911,.5886949,.4472389,.4885976,.5886949,.5733747,.4261371,.9108236,.4281173,.4994963,.9108236,.4164859,.4323435,.9108236,.4770059,.4106016,.9108236,.4592704,.4304287,.5886949,.9192017,.4228481,.5,.4322181,.3581295,.9108236,.6736529,.4959998,.5886949,.2930402,.5096266,.122158,.3589568,.8180034,.9108236,.6300669,.4566696,.5886949,.4471342,.5196507,.9108236,.4575259,.4076992,.9108236,.581665,.4458406,.5886949,.6469821,.3076814,.3085751,.5652858,.5576421,.9108236,.576358,.8858014,.5886949,.4633665,.408777,.5886949,.453497,.4656411,.9108236,.6566664,.4479588,.9108236,.5914732,.5127715,.9108236,.4921845,.4481799,.5886949,.5204694,.5239267,.5886949,.5825536,.4638587,.5,.4114263,.3561917,.9108236,.4798702,.4223301,.5886949,.4361744,.5175833,.5886949,.375126,.4800386,.9108236,.4652366,.4683021,.9108236,.473956,.4550477,.9108236,.5873663,.4206797,.122158,.4361744,.4484741,.5886949,.345557,.4543616,.5886949,.2925812,.503134,.9108236,.5187302,.4406822,0,0,0,.5886949,.6952952,.4321343,1968q4
1969,.5886949,.3217454,.6384466,.9108236,.5428481,.4430829,.9108236,.4114263,.4238348,.9108236,.6673447,.2483288,.5886949,.274344,.5464073,.154045,.3471707,.6868175,.9108236,.9795604,.435935,.122158,.4222502,.5762793,.122158,.2694943,.3646317,.3085751,.4990442,.5401502,.5,.4114263,.3390988,.9108236,.4994705,.5189288,.5886949,.4419302,.4907711,.5886949,.5660082,.4255691,.9108236,.428453,.4980054,.9108236,.4160617,.4358829,.9108236,.4770059,.4075378,.9108236,.4589905,.4361829,.5886949,.9192017,.4249394,.5,.4322181,.3581295,.9108236,.6808944,.5106184,.5886949,.291722,.50304,.122158,.3591978,.8180034,.9108236,.6372476,.4594204,.5886949,.4546871,.5153041,.9108236,.4586731,.4059718,.9108236,.5812281,.4429057,.5886949,.6469821,.3076814,.3085751,.571086,.5552303,.9108236,.576358,.8850619,.5886949,.4682013,.4073131,.5886949,.4524365,.4713863,.9108236,.6556407,.4488609,.9108236,.5944862,.5160628,.9108236,.4919582,.4477966,.5886949,.5134323,.5171609,.5886949,.5752138,.4622456,.5,.4114263,.3561917,.9108236,.4779914,.4265735,.5886949,.4486355,.5158231,.5886949,.3716257,.4839583,.9108236,.4652791,.4604209,.9108236,.4743926,.4506533,.9108236,.5899302,.4181263,.122158,.4486355,.4539481,.5886949,.3459624,.4555755,.5886949,.2914705,.5030094,.9108236,.5221471,.4426722,0,0,0,.5886949,.688494,.4324947,1969q1
1969.25,.5886949,.3217454,.6195403,.9108236,.5429788,.4413046,.9108236,.4114263,.4219146,.9108236,.6676955,.2478441,.5886949,.274344,.5436238,.1660924,.3471707,.6761011,.9108236,.9806529,.4379005,.122158,.4187374,.5848155,.122158,.2694943,.3646317,.3085751,.4957039,.5289109,.5,.4114263,.3390988,.9108236,.4985611,.5112871,.5886949,.4379327,.4913535,.5886949,.5590341,.4253799,.9108236,.4291402,.4962934,.9108236,.4156453,.4400382,.9108236,.4770059,.4046349,.9108236,.4590845,.4360596,.5886949,.9192017,.428227,.5,.4322181,.3581295,.9108236,.6910771,.5254729,.5886949,.2892395,.4980729,.1321011,.3593906,.8180034,.9108236,.639117,.464366,.5886949,.4635793,.5114823,.9108236,.4596856,.405697,.9108236,.5803215,.4420495,.5886949,.6469821,.3076814,.3085751,.5760567,.5573457,.9108236,.576358,.884012,.5886949,.4748552,.406482,.5886949,.4514682,.477138,.9108236,.6531971,.4507227,.9108236,.5952018,.518795,.9108236,.4918155,.4479319,.5886949,.5062681,.5154244,.5886949,.5695283,.4605471,.5,.4114263,.3561917,.9108236,.476304,.4335578,.5886949,.4640277,.5148429,.5886949,.3693232,.4863791,.9108236,.4655109,.4564479,.9108236,.4743742,.4448363,.9108236,.5903882,.4151566,.122158,.4640277,.4549013,.5886949,.3452674,.4550591,.5886949,.2900814,.5002702,.9108236,.5243599,.4441912,0,0,0,.5886949,.684084,.4331501,1969q2
1969.5,.5886949,.3217454,.6014105,.9108236,.5431094,.4409072,.9108236,.4114263,.425307,.9108236,.6680462,.2468425,.5886949,.274344,.5408376,.1788828,.3471707,.6651968,.9108236,.9816881,.4387637,.122158,.4152327,.6003422,.122158,.2694943,.3646317,.3085751,.492364,.5187488,.5,.4114263,.3390988,.9108236,.4976516,.5060676,.5886949,.4339433,.4919361,.5886949,.5520366,.4261828,.9108236,.4298277,.4938995,.9108236,.4152289,.4445851,.9108236,.4770059,.4019907,.9108236,.4591783,.4388757,.5886949,.9192017,.431521,.5,.4322181,.3581295,.9108236,.7010773,.5382279,.5886949,.2867696,.4909853,.1427218,.3595485,.8180034,.9108236,.6409823,.4693187,.5886949,.4724948,.5081663,.9108236,.4606983,.4054222,.9108236,.5794144,.443784,.5886949,.6469821,.3076814,.3085751,.5810121,.5586824,.9108236,.576358,.8832513,.5886949,.481518,.4065657,.5886949,.4505001,.4836532,.9108236,.6507454,.4514903,.9108236,.5959169,.5210027,.9108236,.4916728,.4493641,.5886949,.4991015,.5136875,.5886949,.5638244,.4568679,.5,.4114263,.3561917,.9108236,.4746171,.4405685,.5886949,.4794888,.5130154,.5886949,.3670266,.4822115,.9108236,.4657428,.4512608,.9108236,.4743558,.4392813,.9108236,.5908462,.4124913,.122158,.4794888,.4549741,.5886949,.344573,.4542382,.5886949,.2886962,.4964403,.9108236,.5265718,.4459929,0,0,0,.5886949,.6796406,.433255,1969q3
1969.75,.5886949,.3217454,.589009,.9108236,.5432401,.4418963,.9108236,.4114263,.4278348,.9108236,.6683967,.2471902,.5886949,.274344,.5380488,.1924309,.3471707,.6541132,.9108236,.9826689,.4392247,.122158,.4117366,.6162444,.122158,.2694943,.3646317,.3085751,.4890248,.5110732,.5,.4114263,.3390988,.9108236,.4967422,.503371,.5886949,.4299624,.4925186,.5886949,.5450184,.4276133,.9108236,.4305155,.4914347,.9108236,.4148127,.4481204,.9108236,.4770059,.4006982,.9108236,.4592722,.4388757,.5886949,.9192017,.4348211,.5,.4322181,.3591226,.9108236,.7108894,.5484571,.5886949,.2843123,.4839544,.154045,.3596801,.8180034,.9108236,.6428432,.4742773,.5886949,.4814279,.5048695,.9108236,.4617113,.4088998,.9108236,.5785068,.4445933,.5886949,.6469821,.3076814,.3085751,.5859511,.5609785,.9108236,.576358,.883212,.5886949,.4881873,.4070876,.5886949,.4495325,.4916804,.9108236,.6482857,.4532184,.9108236,.5966317,.5226067,.9108236,.4915301,.4488791,.5886949,.4919352,.5119503,.5886949,.5581036,.4547884,.5,.4114263,.3561917,.9108236,.4729308,.4546586,.5886949,.4949892,.5118681,.5886949,.364736,.4817515,.9108236,.4659747,.4461294,.9108236,.4743374,.4378669,.9108236,.5913039,.4102171,.122158,.4949892,.4593073,.5886949,.3438793,.4529545,.5886949,.2873149,.4958382,.9108236,.5287825,.4475142,0,0,0,.5886949,.6751643,.4331894,1969q4
1970,.5886949,.3217454,.5761349,.9108236,.5430866,.441643,.9108236,.4114263,.4286069,.9108236,.6690132,.2478186,.5886949,.274344,.5381748,.2067466,.3471707,.6405136,.9108236,.9830725,.4406857,.122158,.4067737,.6281618,.122158,.2694943,.3646317,.3085751,.4875032,.5049208,.5,.4114263,.3390988,.9108236,.4956896,.5021397,.5886949,.4320037,.5034954,.5886949,.5392115,.4305696,.9108236,.4309131,.48957,.9108236,.4150657,.4511982,.9108236,.4770059,.4004026,.9108236,.4562885,.4332252,.5886949,.9192017,.4402756,.5,.4322181,.3585269,.9108236,.7263396,.5525059,.5886949,.281707,.4787469,.1660924,.3600384,.8180034,.9108236,.6420679,.4801383,.5886949,.4924399,.5018126,.9108236,.4620885,.4130827,.9108236,.5782022,.4488694,.5886949,.6469821,.3076814,.3085751,.5850189,.5619843,.9108236,.576358,.8839804,.5886949,.4920484,.4074098,.5886949,.4500465,.4921903,.9108236,.6448337,.4515129,.9108236,.5960824,.5251427,.9108236,.4898238,.4539597,.5886949,.4846471,.5094048,.5886949,.560263,.4589887,.5,.4114263,.3561917,.9108236,.4722616,.4636026,.5886949,.5206478,.5114812,.5886949,.3628286,.4812916,.9108236,.4667541,.4437873,.9108236,.4739006,.4377883,.9108236,.5915948,.4080128,.122158,.5206478,.4599372,.5886949,.3430598,.4511028,.5886949,.2866593,.4937489,.9108236,.5297257,.4487657,0,0,0,.5886949,.6717566,.4341009,1970q1
1970.25,.5886949,.3217454,.5666935,.9108236,.5415875,.4426168,.9108236,.4114263,.4285286,.9108236,.6709732,.2488909,.5886949,.274344,.5371109,.2218349,.3471707,.6330092,.9108236,.9832861,.441017,.122158,.4039969,.6353356,.122158,.2694943,.3646317,.3085751,.4902952,.5020575,.5,.4114263,.3390988,.9108236,.4957804,.5031207,.5886949,.4328989,.5009469,.5886949,.5350757,.433203,.9108236,.4318488,.4863987,.9108236,.4157414,.4541717,.9108236,.4770059,.4018154,.9108236,.4548243,.4242588,.5886949,.9192017,.4417312,.5,.4322181,.3581295,.9108236,.7419412,.559853,.5886949,.2796029,.4727204,.1788828,.3608543,.8180034,.9108236,.6398357,.4858578,.5886949,.504032,.5016992,.9108236,.4625064,.417256,.9108236,.5797858,.4525908,.5886949,.6469821,.3076814,.3085751,.5837306,.5657596,.9108236,.576358,.8855191,.5886949,.4945978,.4064755,.5886949,.4519351,.4936205,.9108236,.6426117,.4510952,.9108236,.600445,.5263704,.9108236,.489229,.4604655,.5886949,.4799633,.5062295,.5447019,.5623345,.4646489,.5,.4114263,.3561917,.9108236,.472625,.469662,.5886949,.5450107,.5096131,.5886949,.3622293,.4823848,.9108236,.4677036,.4390435,.9108236,.473523,.4406069,.9108236,.5933126,.4070111,.122158,.5450107,.4603484,.5886949,.3406591,.4476741,.5886949,.286593,.4885191,.9108236,.5307246,.450808,0,0,0,.5886949,.6704126,.4350062,1970q2
1970.5,.5886949,.3217454,.5578792,.9108236,.5400878,.441642,.8951991,.4114263,.4287546,.8951991,.6729273,.2501037,.5886949,.274344,.5360467,.2376943,.3471707,.6258636,.9108236,.9834972,.4418352,.122158,.4012263,.6412212,.122158,.2694943,.3646317,.3085751,.4930878,.5017868,.5,.4114263,.3390988,.9108236,.4958712,.5062713,.5886949,.4337946,.4991245,.5886949,.530935,.4359356,.9108236,.432785,.4848792,.9108236,.4164174,.4572675,.9108236,.4770059,.4041262,.9108236,.4533609,.4186555,.5886949,.9192017,.4418563,.5,.4322181,.3581295,.9108236,.756951,.5769005,.5886949,.2775084,.4663864,.1924309,.361671,.8181615,.9108236,.6375975,.4912165,.5886949,.5156198,.5037513,.9108236,.4629245,.4217661,.9108236,.5813679,.4545297,.5886949,.6469821,.3076814,.3085751,.5824412,.5691079,.9108236,.576358,.8884938,.5886949,.4971474,.4056597,.5886949,.4538251,.4949468,.9108236,.6403835,.4523839,.9108236,.6056592,.526109,.9108236,.4886342,.4679418,.5886949,.4752831,.5041993,.5,.5644038,.4725853,.5,.4114263,.3561917,.9108236,.4729885,.4749641,.5886949,.5691601,.5092973,.5886949,.3616305,.4889558,.9108236,.4686533,.4414638,.9108236,.4731455,.4429371,.9108236,.595371,.4071651,.122158,.5691601,.4598154,.5886949,.3382666,.4434955,.5886949,.2865267,.48428,.9108236,.5317231,.4554434,0,0,0,.5886949,.6690659,.4364914,1970q3
1970.75,.5886949,.3217454,.5498848,.9108236,.5385873,.4411242,.8772062,.4114263,.4290778,.8772062,.6748754,.2501304,.5886949,.274344,.5349821,.254317,.3471707,.6190894,.9108236,.9837056,.4417621,.122158,.398462,.6563893,.122158,.2694943,.3646317,.3085751,.4958808,.5036616,.5,.4114263,.3390988,.9108236,.495962,.5020557,.5886949,.4346907,.4980282,.5886949,.5267901,.4359819,.9108236,.4337217,.4833378,.9108236,.4170938,.4598206,.9108236,.4770059,.4068226,.9108236,.4518983,.4181994,.5886949,.9192017,.4406506,.5,.4322181,.3581295,.9108236,.7713568,.6030868,.5886949,.2754236,.4623654,.2218349,.3624885,.8184775,.9108236,.6353533,.4962126,.5886949,.5271908,.5084556,.9108236,.4633425,.4259129,.9108236,.5829482,.4569677,.5886949,.6469821,.3076814,.3085751,.5811506,.5735013,.9108236,.576358,.8920183,.5886949,.4996973,.4053033,.5886949,.4557164,.4955887,.9108236,.6381491,.4523982,.9108236,.6119994,.5294269,.9108236,.4880395,.4778247,.5886949,.4706073,.5033147,.4552981,.5664709,.4846537,.5,.4114263,.3561917,.9108236,.473352,.4695809,.5886949,.592985,.5082186,.5886949,.361032,.4933634,.9108236,.4696032,.4444094,.9108236,.4727681,.4440457,.9108236,.5978824,.4077705,.122158,.592985,.4541591,.5886949,.3358824,.438894,.5886949,.2864604,.4806934,.9108236,.5327215,.4617212,0,0,0,.5886949,.6677163,.4383999,1970q4
1971,.5886949,.3217454,.5501366,.9108236,.5360643,.4416298,.8566189,.4114263,.4292876,.8566189,.6747129,.2501844,.5886949,.274344,.5330439,.2716879,.3471707,.6141444,.9108236,.983975,.4412796,.122158,.3907585,.6693307,.122158,.2694943,.3646317,.3085751,.4956199,.5065692,.5,.4114263,.3390988,.9108236,.4953621,.496292,.5886949,.4351784,.4967253,.5886949,.5217502,.4361319,.9108236,.4339982,.4805942,.9108236,.4172319,.4612951,.9108236,.4757737,.4108571,.9108236,.4516741,.4223504,.5886949,.9192017,.4389352,.5,.4322181,.3581295,.9108236,.7861903,.6186448,.5886949,.2734497,.4580503,.254317,.3637052,.8147199,.9108236,.6313788,.5018459,.5886949,.5463677,.5134275,.9108236,.4631097,.4291582,.9108236,.5837023,.4547521,.5886949,.6469821,.3060806,.3085751,.5805604,.578446,.9108236,.576358,.8956372,.5886949,.5005174,.4055345,.5886949,.4554752,.4964416,.9108236,.6341133,.4542761,.9108236,.6129842,.5335593,.9108236,.4867663,.4826277,.5886949,.4632367,.5040073,.4331698,.565129,.4946465,.5,.4114263,.3561917,.9108236,.474023,.456535,.5886949,.6237938,.5062435,.5886949,.3600631,.497598,.9108236,.4695548,.4458612,.9108236,.4714334,.4470539,.9108236,.6010143,.4104929,.122158,.6237938,.4519568,.5886949,.3329489,.4351697,.5886949,.2864887,.4787807,.9108236,.5324823,.4688294,0,0,0,.5886949,.6646891,.4400398,1971q1
1971.25,.5447019,.3217454,.5547097,.9108236,.5339498,.4426104,.8332362,.4114263,.4306139,.8332362,.6713389,.2506883,.5886949,.274344,.5347036,.2897842,.3471707,.6105662,.9108236,.9837579,.4402723,.122158,.3806688,.6820956,.122158,.2694943,.3646317,.3085751,.4910499,.5107114,.5,.4114263,.3390988,.9108236,.4939741,.4916985,.5886949,.4370561,.494674,.5886949,.5197733,.4353391,.9108236,.433774,.476636,.9108236,.4171937,.4626297,.9108236,.4749524,.4145895,.9108236,.4523851,.4298922,.5886949,.9192017,.4401881,.5,.4322181,.3587192,.9108236,.7965844,.6204464,.5886949,.2725286,.4530812,.2897842,.3641165,.7595777,.9108236,.6284047,.5060897,.5886949,.5616588,.5179651,.9108236,.4618631,.4325593,.9108236,.5837984,.4539416,.5886949,.6469821,.3050161,.3085751,.5785314,.5789722,.9108236,.576358,.8982152,.5886949,.4985086,.4061951,.5886949,.4544441,.4984546,.9108236,.6295194,.4577535,.9108236,.6052138,.5405191,.9108236,.4847735,.4861163,.5886949,.455775,.4975938,.4113051,.5647412,.5039232,.5,.4114263,.3561917,.9108236,.4740399,.447058,.5886949,.6479484,.5057791,.5886949,.359293,.5015916,.9108236,.4684891,.4497664,.9108236,.4691815,.4501372,.9108236,.5999808,.4141828,.122158,.6479484,.4499434,.5886949,.3305812,.4330054,.5886949,.2868774,.4842839,.9108236,.5291986,.4750824,0,0,0,.5886949,.6641983,.4421411,1971q2
